at,score,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,appVersion,review,label,Lable Confidence Score
2024-09-04 07:54:48,1,1,7.0.7,,,7.0.7,Earlier version I had given 4 BUT the new version is BAKWAS.....will uninstall it ...What is the use if it does not show your upcoming trip or print Boarding Pass.... I fail to understand why they upgrade to a worse app....,offers issue,0.5413917899131775
2024-09-04 06:40:48,1,0,,,,,App is incompatible with numerous devices.,offers issue,0.8511077165603638
2024-09-03 21:53:26,1,0,7.0.7,,,7.0.7,"Bed, slilapp is asking so many unnecessary details?",offers issue,0.6832470893859863
2024-09-03 21:26:37,1,0,7.0.7,,,7.0.7,Horrible app. Not saving the trip. Have to retreive trip every time.,offers issue,0.6802826523780823
2024-09-03 20:23:41,1,4,6.0.6,,,6.0.6,I m using this app since 2 years however in recent update the app is not opening whenever I trying to open it a popup message coming for upgrade when I click on that upgrade it is not upgrading.then I how will I book my ticket for next journey...kindly resolve this issue as soon as possible.it is not only my problem but also for many.,offers issue,0.6122401356697083
2024-09-03 19:34:01,3,0,7.0.7,,,7.0.7,"After update, I can no longer add bookings to ""My Trips"" tab.",booking problem,0.5039200186729431
2024-09-03 19:26:33,2,0,7.0.7,,,7.0.7,Where is my past history ? Can't see after login,offers issue,0.706279993057251
2024-09-03 17:25:31,1,0,7.0.7,,,7.0.7,Worst experience no class rood staff in ahmedabad airport never go this company,offers issue,0.45621469616889954
2024-09-03 14:44:56,1,0,7.0.7,,,7.0.7,Worest app I have ever seen,offers issue,0.5597798824310303
2024-09-03 13:53:24,5,0,6.0.6,,,6.0.6,App update require but shown ur mobile is not compatible...?????,offers issue,0.8558198809623718
2024-09-03 12:35:22,1,0,7.0.7,,,7.0.7,The new updated app is not great and has a lot of missing features,offers issue,0.9193914532661438
2024-09-03 08:37:19,1,0,7.0.7,,,7.0.7,"worst upgrade..., past trips not shown. Each and every time need to enter the PNR to check the booking status. One of the worst upgradation...",booking problem,0.567009687423706
2024-09-03 06:10:56,1,6,7.0.7,,,7.0.7,"Indigo itself is pathetic, and their app is pathetic max pro.. I booked the ticket, paid for the window seat... But while web checkin the seat selection is not reflected.. Money paid just vanished in thin air.. On the airport, help desk is clueless and confused.. Avoid using the app, better don't use the indigo itself.",payment issue,0.2780113220214844
2024-09-02 23:02:57,1,0,7.0.7,,,7.0.7,The latest version of the app is really bad and doesn't allow to save the trip I don't know why this change is done They should bring back the old version at the earliest,offers issue,0.8468177914619446
2024-09-02 23:02:34,5,0,7.0.7,,,7.0.7,Third grade app please improve on your portals,offers issue,0.6946366429328918
2024-09-02 20:26:56,5,0,6.0.6,,,6.0.6,Great,customer service,0.39408835768699646
2024-09-02 20:26:09,1,0,7.0.7,,,7.0.7,very slow and laggy app experience,app slowness,0.74832683801651
2024-09-02 17:42:24,1,0,7.0.7,,,7.0.7,Very bad 😔 after new update did not login in my account I am did not seen my booking,booking problem,0.7509264945983887
2024-09-02 15:10:58,5,0,7.0.7,,,7.0.7,Easy presses,offers issue,0.5117847919464111
2024-09-02 14:27:27,1,0,,,,,Bring back old UI. New UI login not able to login and can only use as guest,offers issue,0.7846818566322327
2024-09-02 10:09:40,1,0,7.0.7,,,7.0.7,"Worst update, I am unable to see previous trip and not able to find 6e rewards section.",offers issue,0.6403930187225342
2024-09-02 10:08:05,1,2,6.0.6,,,6.0.6,The app is asking me to upgrade but no upgrade is available on play store. App not working...,offers issue,0.7855422496795654
2024-09-02 07:32:32,1,0,7.0.7,,,7.0.7,Worst upgrade ever.. Bookings not available.. Stupid work from businesa development team,booking problem,0.7426901459693909
2024-09-02 07:31:47,1,0,7.0.7,,,7.0.7,"Worst Update. Saved tickets using PNR disappears every time, and past and upcoming trips are not visible by default.",offers issue,0.6587100625038147
2024-09-02 05:52:23,1,0,,,,,last update is very much poor and not allowing the login,offers issue,0.5192855596542358
2024-09-02 03:54:10,1,0,6.0.1,,,6.0.1,Getting msg: Your device is not compatible with this version. My device is POCO F1 Android 10. Please help,offers issue,0.6949530839920044
2024-09-02 00:43:40,1,0,7.0.7,,,7.0.7,Aweful app.I have used many apps from airlines all around the world but this is the worst one!,offers issue,0.9105737805366516
2024-09-01 23:32:14,1,0,5.0.84,,,5.0.84,Not working properly and couldn't able to install,offers issue,0.8701711297035217
2024-09-01 22:55:05,1,0,7.0.7,,,7.0.7,It is getting closed andriod mentioned it has bug.,offers issue,0.8741057515144348
2024-09-01 22:09:02,4,0,5.2.3,,,5.2.3,Very Useful app,offers issue,0.41464024782180786
2024-09-01 22:02:42,1,0,6.0.5,,,6.0.5,"Old version support to my mobile, the new update shows not support to your device",offers issue,0.8672130107879639
2024-09-01 21:41:24,1,0,7.0.7,,,7.0.7,"After update automatically logged off my account and unable to login, I just try to login but it says OTP wrong 🙃",offers issue,0.8350650072097778
2024-09-01 20:55:42,1,0,,,,,So far from the start of Indigo I am a regular flyer. Today u have decided my phone is unsuitable for your app. What a state of affair.Donot forget the way u have covered. God save u.,offers issue,0.5798866748809814
2024-09-01 20:43:58,5,0,6.0.4,,,6.0.4,Best with your experience,offers issue,0.5172351002693176
2024-09-01 17:54:26,1,0,7.0.7,,,7.0.7,"Unable to open the app, keeps on loading screen, tried uninstalling reinstalling multiple times",offers issue,0.582054853439331
2024-09-01 12:27:09,1,0,7.0.7,,,7.0.7,I was using this app from last 6-7years. After relaunch I am unable to see my past trips and unable to add tickets to my trips. Difneatly old version seems better,offers issue,0.5378274917602539
2024-09-01 12:15:39,1,0,6.0.6,,,6.0.6,Cannot open the app,offers issue,0.8546895384788513
2024-09-01 11:25:34,1,0,7.0.7,,,7.0.7,What the hell is wring with you guys ? This new UI is completely horrible which leads to very bad booking experience. Is your Business Analyst team really serious? They really suggested these changes ? Why I am not able to type and select destination directly?,booking problem,0.7723420262336731
2024-09-01 11:20:50,1,1,6.0.5,,,6.0.5,"I purchase tickets for the coming 4 to 5 months. I am unable to save my tickets in upcoming trips. When contacted customer care, they are tellimg me to uninstall and again reinstall the app. I have to take hard copies of all my tickets.",offers issue,0.4518365263938904
2024-09-01 10:18:33,1,0,,,,,There is no way you can redeem your reward points . What a scam.,offers issue,0.5982531309127808
2024-09-01 09:55:49,4,0,6.0.6,,,6.0.6,Good experience from this app,customer service,0.645926296710968
2024-09-01 08:35:41,1,9,7.0.7,,,7.0.7,"Hopeless for multicity, whenever I open the app. It says upgrade eventhough it is an upgraded one. Absolutely useless App. The IT team needs to work on it on immediately. It seems Indigo stomach is full and doesn't care about customers. I had been using this app on my Android Huawei P30 since many years and now it says can't be used on this phone.",offers issue,0.7027002573013306
2024-09-01 06:06:29,1,0,,,,,Awful update: I can't log into my profile and won't save bookings to my trips. I'm looking to downgrade to the old version and turn off auto update.,booking problem,0.5416455268859863
2024-09-01 01:10:49,5,0,6.0.6,,,6.0.6,very hard to upgrade now . Why?,offers issue,0.7605587840080261
2024-09-01 00:22:14,5,0,7.0.7,,,7.0.7,Best app for ✈️ booking,payment issue,0.33671140670776367
2024-08-31 19:08:11,1,0,7.0.7,,,7.0.7,"Your app has now become literally useless. More frustrating is that even after so many negative comments from your customers, no corrective action is seen. How can you be so casual / careless and arrogant?",offers issue,0.7529122233390808
2024-08-31 18:22:52,1,6,7.0.7,,,7.0.7,"App crashes if opened without internet, checkin boarding pass is not saved. Airport is public place and internet can't work all the time. This app should save all ticket for offline acess as well. But it's unreliable caused hectic experience at airport",offers issue,0.4722972810268402
2024-08-31 17:48:28,1,0,7.0.7,,,7.0.7,Totally confused with the new version. Very much user UNFRIENDLY. No past records available. Facing lots of problems. Totally WORTHLESS.,offers issue,0.8278923034667969
2024-08-31 16:53:06,1,0,6.0.6,,,6.0.6,Using LG V40 app says not compatable ..what the hellnis going on.I am a frequent Indigo flyer and cannot use app amymore,offers issue,0.8199682235717773
2024-08-31 16:16:33,5,0,5.0.61,,,5.0.61,"August end is not August for Indigo. Where is the App. Overnight, my phone is incompatible. your app and IT guys are incompatible with the real world. Indigo is loser.",offers issue,0.7184318900108337
2024-08-31 16:09:23,1,0,7.0.7,,,7.0.7,New update is just pathetic.. unable to retrieve bookings.. too much lag.. wrong details getting fetched.. Better to delete the app itself from app store..,app slowness,0.43836069107055664
2024-08-31 16:02:49,4,0,7.0.7,,,7.0.7,Feeling good experience. Ple. Send my ticket for 09.09.24.,customer service,0.49270614981651306
2024-08-31 14:47:36,1,79,7.0.7,,,7.0.7,It's become very bad after the new look/update. Does not allow me to save my booking in my trips. Webcheck also not working even if less than 48 hours to the flight. Very bad experience as compared to earlier app. I recently completed one way journey of a return ticket and after that my return flight does not show on my trips. Very pathetic. The earlier version was much better,booking problem,0.5563767552375793
2024-08-31 13:41:58,1,487,7.0.7,,,7.0.7,"One the worst App. I m a frequent flyer. It is difficult to save your trip details. Then what's the point of having it. Earlier version was much better where there was a simple ADD click on top right of the screen. Yes, in earlier version, also web check in and getting a boarding pass was a big challenge. This version has overcome that issue. But if u cannot save any of your trips then what's the point of having it. From 16 to 17 no improvement INDIGO",offers issue,0.6996163725852966
2024-08-31 12:24:47,5,5,6.0.6,,,6.0.6,Good service. Ground staff is good. Supportive and guides the passengers. Attentends are polite and soft spoken. Active.,customer service,0.7314477562904358
2024-08-31 11:23:33,5,0,,,,,Good service,customer service,0.9430150389671326
2024-08-31 11:15:42,1,0,6.0.6,,,6.0.6,The apps request to upgrade. Directed to Google PlayStore which indicated the apps no longer compatible for my phone Huawei P30 Pro. It was working fine previously.,offers issue,0.7727546095848083
2024-08-31 10:57:20,4,4,6.0.6,,,6.0.6,This app is very easy payment and fast. This is first time travel indigo airline service. Am enjoy and travel awaiting ❤️❤️❤️,payment issue,0.3550895154476166
2024-08-31 10:11:24,4,0,6.0.6,,,6.0.6,Not able to open the app...always says upgrade...everytime app is opened it is showing upgrade,offers issue,0.8536126017570496
2024-08-31 10:08:20,5,0,6.0.6,,,6.0.6,Very good service,customer service,0.9621801376342773
2024-08-31 09:38:04,1,0,7.0.7,,,7.0.7,Useless app. The upgrade goes into an endless loop. Kindly fix the problem.,offers issue,0.6886194348335266
2024-08-31 08:24:16,1,0,,,,,Worst app worst service,offers issue,0.7366552948951721
2024-08-30 22:16:57,3,1,7.0.7,,,7.0.7,Earlier was a good one..after update..trips not getting added if booked from outside apps.,booking problem,0.50614994764328
2024-08-30 18:12:45,1,1,7.0.7,,,7.0.7,"Older version was better at least I could see all my bookings.. here I can't save anything, do anything. Please revert back to old version.",booking problem,0.4734516143798828
2024-08-30 18:00:38,1,2,7.0.7,,,7.0.7,"After latest update what is significance of Sign-in, if it not showing your bookings.! Useless update. Why enhance UI if the functionality that itself is missing.!",booking problem,0.6034497618675232
2024-08-30 14:00:47,5,1,5.0.67,,,5.0.67,I was using this app till now ..but now showing that my phone is not compatible... What to do,offers issue,0.9058733582496643
